filename,label
IMG_0152_0048.jpg,0.1924
IMG_0152_0049.jpg,0.1532
IMG_0152_0050.jpg,0.1874
IMG_0152_0051.jpg,0.1550
IMG_0152_0052.jpg,0.1258
IMG_0152_0053.jpg,0.0925
IMG_0152_0054.jpg,0.0432
IMG_0152_0055.jpg,0.0000
IMG_0152_0056.jpg,0.0000
IMG_0152_0057.jpg,0.0000
IMG_0152_0058.jpg,1.0000
IMG_0152_0059.jpg,1.0000
IMG_0152_0060.jpg,1.0000
IMG_0152_0061.jpg,0.0000
IMG_0152_0062.jpg,0.0000
IMG_0152_0063.jpg,0.0000
IMG_0152_0064.jpg,0.0000
IMG_0152_0065.jpg,0.0000
IMG_0152_0066.jpg,0.0000
IMG_0152_0067.jpg,0.0000
IMG_0152_0068.jpg,0.0000
IMG_0152_0069.jpg,0.0000
IMG_0152_0070.jpg,0.0000
IMG_0152_0071.jpg,0.0000
IMG_0152_0072.jpg,0.0000
IMG_0152_0073.jpg,0.0000
IMG_0153_0000.jpg,0.9618
IMG_0153_0001.jpg,0.9701
IMG_0153_0002.jpg,0.9277
IMG_0153_0003.jpg,0.9551
IMG_0153_0004.jpg,0.9329
IMG_0153_0005.jpg,0.9755
IMG_0153_0006.jpg,0.9708
IMG_0153_0007.jpg,0.9543
IMG_0153_0008.jpg,0.9507
IMG_0153_0009.jpg,0.8749
IMG_0153_0010.jpg,0.7879
IMG_0153_0011.jpg,0.7514
IMG_0153_0012.jpg,0.7700
IMG_0153_0013.jpg,0.7638
IMG_0153_0014.jpg,0.7292
IMG_0153_0015.jpg,0.7077
IMG_0153_0016.jpg,0.6706
IMG_0153_0017.jpg,0.6731
IMG_0153_0018.jpg,0.6586
IMG_0153_0019.jpg,0.6405
IMG_0153_0020.jpg,0.6079
IMG_0153_0021.jpg,0.5858
IMG_0153_0022.jpg,0.5647
IMG_0153_0023.jpg,0.5521
IMG_0153_0024.jpg,0.5304
IMG_0153_0025.jpg,0.5212
IMG_0153_0026.jpg,0.5111
IMG_0153_0027.jpg,0.4868
IMG_0153_0028.jpg,0.4749
IMG_0153_0029.jpg,0.4655
IMG_0153_0030.jpg,0.4527
IMG_0153_0031.jpg,0.4432
IMG_0153_0032.jpg,0.4264
IMG_0153_0033.jpg,0.4237
IMG_0153_0034.jpg,0.4195
IMG_0153_0035.jpg,0.4116
IMG_0153_0036.jpg,0.4022
IMG_0153_0037.jpg,0.3961
IMG_0153_0038.jpg,0.3808
IMG_0153_0039.jpg,0.3741
IMG_0153_0040.jpg,0.3677
IMG_0153_0041.jpg,0.3591
IMG_0153_0042.jpg,0.3360
IMG_0153_0043.jpg,0.3161
IMG_0153_0044.jpg,0.3122
IMG_0153_0045.jpg,0.2957
IMG_0153_0046.jpg,0.2859
IMG_0153_0047.jpg,0.2733
IMG_0153_0048.jpg,0.2649
IMG_0153_0049.jpg,0.2565
IMG_0153_0050.jpg,0.2449
IMG_0153_0051.jpg,0.2089
IMG_0153_0052.jpg,0.1345
IMG_0153_0053.jpg,0.1588
IMG_0153_0054.jpg,0.0654
IMG_0153_0055.jpg,0.0272
IMG_0153_0056.jpg,0.0000
IMG_0153_0057.jpg,0.0000
IMG_0153_0058.jpg,0.0000
IMG_0153_0059.jpg,0.0000
IMG_0153_0060.jpg,0.0000
IMG_0153_0061.jpg,0.0000
IMG_0153_0062.jpg,0.0000
IMG_0153_0063.jpg,0.0000
IMG_0153_0064.jpg,0.0000
IMG_0153_0065.jpg,0.0000
IMG_0153_0066.jpg,0.0000
IMG_0153_0068.jpg,0.8754
IMG_0153_0069.jpg,0.0000
IMG_0153_0070.jpg,0.0000
IMG_0153_0071.jpg,0.9015
IMG_0154_0000.jpg,1.0000
IMG_0154_0001.jpg,0.9896
IMG_0154_0002.jpg,1.0000
IMG_0154_0003.jpg,0.9688
IMG_0154_0004.jpg,0.9982
IMG_0154_0005.jpg,1.0000
IMG_0154_0006.jpg,1.0000
IMG_0154_0007.jpg,0.9602
IMG_0154_0008.jpg,1.0000
IMG_0154_0009.jpg,0.9667
IMG_0154_0010.jpg,0.9580
IMG_0154_0011.jpg,0.9315
IMG_0154_0012.jpg,0.9134
IMG_0154_0013.jpg,0.8659
IMG_0154_0014.jpg,0.8436
IMG_0154_0015.jpg,0.8115
IMG_0154_0016.jpg,0.8009
IMG_0154_0017.jpg,0.7773
IMG_0154_0018.jpg,0.7546
IMG_0154_0019.jpg,0.7181
IMG_0154_0020.jpg,0.6797
IMG_0154_0021.jpg,0.6423
IMG_0154_0022.jpg,0.6345
IMG_0154_0023.jpg,0.6182
IMG_0154_0024.jpg,0.6116
IMG_0154_0025.jpg,0.6039
IMG_0154_0026.jpg,0.6054
IMG_0154_0027.jpg,0.5886
IMG_0154_0028.jpg,0.5721
IMG_0154_0029.jpg,0.5609
IMG_0154_0030.jpg,0.5474
IMG_0154_0031.jpg,0.5249
IMG_0154_0032.jpg,0.5112
IMG_0154_0033.jpg,0.4970
IMG_0154_0034.jpg,0.4647
IMG_0154_0035.jpg,0.4319
IMG_0154_0036.jpg,0.4313
IMG_0154_0037.jpg,0.2756
IMG_0154_0038.jpg,0.0000
IMG_0154_0039.jpg,0.2586
IMG_0154_0040.jpg,0.0000
IMG_0154_0041.jpg,0.2369
IMG_0154_0042.jpg,0.3194
IMG_0154_0043.jpg,0.0000
IMG_0154_0044.jpg,0.1923
IMG_0154_0045.jpg,0.0000
IMG_0154_0046.jpg,0.0000
IMG_0154_0047.jpg,0.0000
IMG_0154_0048.jpg,0.0000
IMG_0154_0049.jpg,0.0000
IMG_0154_0050.jpg,0.0192
IMG_0154_0051.jpg,0.0466
IMG_0154_0052.jpg,0.1149
IMG_0154_0053.jpg,0.0000
IMG_0154_0054.jpg,0.0000
IMG_0154_0055.jpg,0.0000
IMG_0154_0056.jpg,0.0000
IMG_0154_0057.jpg,0.0000
IMG_0154_0058.jpg,0.0000
IMG_0154_0059.jpg,0.0000
IMG_0154_0060.jpg,0.0000
IMG_0154_0061.jpg,0.0000
IMG_0154_0062.jpg,0.0000
IMG_0154_0063.jpg,0.0000
IMG_0154_0064.jpg,0.0000
IMG_0154_0065.jpg,0.0000
IMG_0154_0066.jpg,0.0000
IMG_0154_0067.jpg,0.0000
IMG_0154_0068.jpg,0.0000
IMG_0154_0070.jpg,0.0000
IMG_0154_0071.jpg,0.0000
IMG_0154_0073.jpg,0.0000
IMG_0154_0074.jpg,1.0000
IMG_0154_0075.jpg,0.0000
IMG_0154_0076.jpg,1.0000
IMG_0154_0077.jpg,1.0000
IMG_0154_0078.jpg,1.0000
IMG_0154_0080.jpg,1.0000
IMG_0154_0081.jpg,0.0000
IMG_0154_0082.jpg,0.0000
IMG_0155_0000.jpg,0.9734
IMG_0155_0001.jpg,0.9648
IMG_0155_0002.jpg,0.9642
IMG_0155_0003.jpg,0.9617
IMG_0155_0004.jpg,0.9514
IMG_0155_0005.jpg,0.9483
IMG_0155_0006.jpg,0.9328
IMG_0155_0007.jpg,0.9127
IMG_0155_0008.jpg,0.8866
IMG_0155_0009.jpg,0.8397
IMG_0155_0010.jpg,0.8201
IMG_0155_0011.jpg,0.8113
IMG_0155_0012.jpg,0.7959
IMG_0155_0013.jpg,0.7727
IMG_0155_0014.jpg,0.7546
IMG_0155_0015.jpg,0.7398
IMG_0155_0016.jpg,0.7212
IMG_0155_0017.jpg,0.7187
IMG_0155_0018.jpg,0.7018
IMG_0155_0019.jpg,0.7021
IMG_0155_0020.jpg,0.6935
IMG_0155_0021.jpg,0.7065
IMG_0155_0022.jpg,0.7141
IMG_0155_0023.jpg,0.7050
IMG_0155_0024.jpg,0.6959
IMG_0155_0025.jpg,0.7242
IMG_0155_0026.jpg,0.6965
IMG_0155_0027.jpg,0.6867
IMG_0155_0028.jpg,0.6840
IMG_0155_0029.jpg,0.6724
IMG_0155_0030.jpg,0.6459
IMG_0155_0031.jpg,0.6356
IMG_0155_0032.jpg,0.6294
IMG_0155_0033.jpg,0.6243
IMG_0155_0034.jpg,0.6181
IMG_0155_0035.jpg,0.6045
IMG_0155_0036.jpg,0.5973
IMG_0155_0037.jpg,0.5841
IMG_0155_0038.jpg,0.5673
IMG_0155_0039.jpg,0.5649
IMG_0155_0040.jpg,0.5474
IMG_0155_0041.jpg,0.5409
IMG_0155_0042.jpg,0.5388
IMG_0155_0043.jpg,0.5319
IMG_0155_0044.jpg,0.5150
IMG_0155_0045.jpg,0.5105
IMG_0155_0046.jpg,0.4999
IMG_0155_0047.jpg,0.4965
IMG_0155_0048.jpg,0.4838
IMG_0155_0049.jpg,0.4751
IMG_0155_0050.jpg,0.4669
IMG_0155_0051.jpg,0.4541
IMG_0155_0052.jpg,0.4443
IMG_0155_0053.jpg,0.4342
IMG_0155_0054.jpg,0.4197
IMG_0155_0055.jpg,0.3995
IMG_0155_0056.jpg,0.3883
IMG_0155_0057.jpg,0.3752
IMG_0155_0058.jpg,0.3599
IMG_0155_0059.jpg,0.3310
IMG_0155_0060.jpg,0.3166
IMG_0155_0061.jpg,0.3170
IMG_0155_0062.jpg,0.2938
IMG_0155_0063.jpg,0.2835
IMG_0155_0064.jpg,0.2723
IMG_0155_0065.jpg,0.2512
IMG_0155_0066.jpg,0.2368
IMG_0155_0067.jpg,0.2198
IMG_0155_0068.jpg,0.2072
IMG_0155_0069.jpg,0.1902
IMG_0155_0070.jpg,0.1649
IMG_0155_0071.jpg,0.1403
IMG_0155_0072.jpg,0.1251
IMG_0155_0073.jpg,0.0997
IMG_0155_0074.jpg,0.0517
IMG_0155_0075.jpg,0.0554
IMG_0155_0076.jpg,0.0673
IMG_0155_0077.jpg,0.0482
IMG_0155_0078.jpg,0.0392
IMG_0155_0079.jpg,0.0430
IMG_0155_0080.jpg,0.0444
IMG_0155_0081.jpg,0.0549
IMG_0155_0082.jpg,0.0365
IMG_0155_0083.jpg,0.0270
IMG_0155_0084.jpg,0.0352
IMG_0155_0085.jpg,0.0270
IMG_0155_0086.jpg,0.0202
IMG_0155_0087.jpg,0.0157
IMG_0155_0088.jpg,0.0134
IMG_0155_0089.jpg,0.0187
IMG_0155_0090.jpg,0.0206
IMG_0156_0000.jpg,0.8169
IMG_0156_0001.jpg,0.8109
IMG_0156_0002.jpg,0.8119
IMG_0156_0003.jpg,0.7943
IMG_0156_0004.jpg,0.7930
IMG_0156_0005.jpg,0.7928
IMG_0156_0006.jpg,0.7817
IMG_0156_0007.jpg,0.7732
IMG_0156_0008.jpg,0.7714
IMG_0156_0009.jpg,0.7203
IMG_0156_0010.jpg,0.6942
IMG_0156_0011.jpg,0.6563
IMG_0156_0012.jpg,0.6376
IMG_0156_0013.jpg,0.6001
IMG_0156_0014.jpg,0.5735
IMG_0156_0015.jpg,0.5694
IMG_0156_0016.jpg,0.5695
IMG_0156_0017.jpg,0.5785
IMG_0156_0018.jpg,0.5508
IMG_0156_0019.jpg,0.5487
IMG_0156_0020.jpg,0.5525
IMG_0156_0021.jpg,0.5391
IMG_0156_0022.jpg,0.5427
IMG_0156_0023.jpg,0.5377
IMG_0156_0024.jpg,0.5436
IMG_0156_0025.jpg,0.5265
IMG_0156_0026.jpg,0.5277
IMG_0156_0027.jpg,0.5059
IMG_0156_0028.jpg,0.5051
IMG_0156_0029.jpg,0.4998
IMG_0156_0030.jpg,0.4771
IMG_0156_0031.jpg,0.4811
IMG_0156_0032.jpg,0.4713
IMG_0156_0033.jpg,0.4577
IMG_0156_0034.jpg,0.4517
IMG_0156_0035.jpg,0.4460
IMG_0156_0036.jpg,0.4424
IMG_0156_0037.jpg,0.4296
IMG_0156_0038.jpg,0.4145
IMG_0156_0039.jpg,0.4002
IMG_0156_0040.jpg,0.4007
IMG_0156_0041.jpg,0.3806
IMG_0156_0042.jpg,0.3877
IMG_0156_0043.jpg,0.3781
IMG_0156_0044.jpg,0.2486
IMG_0156_0045.jpg,0.0657
IMG_0156_0046.jpg,0.1638
IMG_0156_0047.jpg,0.0776
IMG_0156_0048.jpg,0.0329
IMG_0156_0049.jpg,0.1513
IMG_0156_0050.jpg,0.0915
IMG_0156_0051.jpg,0.0348
IMG_0156_0052.jpg,0.1918
IMG_0156_0053.jpg,0.1652
IMG_0156_0054.jpg,0.1410
IMG_0156_0055.jpg,0.1171
IMG_0156_0056.jpg,0.0696
IMG_0156_0057.jpg,0.0757
IMG_0156_0058.jpg,0.0252
IMG_0156_0059.jpg,0.0348
IMG_0156_0060.jpg,0.0000
IMG_0156_0061.jpg,0.0002
IMG_0156_0062.jpg,0.0000
IMG_0156_0063.jpg,0.0000
IMG_0156_0064.jpg,0.0000
IMG_0156_0065.jpg,0.0000
IMG_0156_0066.jpg,0.0000
IMG_0156_0067.jpg,0.0000
IMG_0156_0068.jpg,0.0000
IMG_0156_0069.jpg,0.0000
IMG_0156_0070.jpg,0.0000
IMG_0156_0071.jpg,0.0000
IMG_0156_0072.jpg,0.0000
IMG_0156_0073.jpg,0.0000
IMG_0156_0074.jpg,0.0043
IMG_0157_0000.jpg,0.8942
IMG_0157_0001.jpg,0.8729
IMG_0157_0002.jpg,0.8808
IMG_0157_0003.jpg,0.8899
IMG_0157_0004.jpg,0.8902
IMG_0157_0005.jpg,0.9045
IMG_0157_0006.jpg,0.8848
IMG_0157_0007.jpg,0.8614
IMG_0157_0008.jpg,0.8240
IMG_0157_0009.jpg,0.8187
IMG_0157_0010.jpg,0.7820
IMG_0157_0011.jpg,0.7548
IMG_0157_0012.jpg,0.7462
IMG_0157_0013.jpg,0.7124
IMG_0157_0014.jpg,0.6894
IMG_0157_0015.jpg,0.6644
IMG_0157_0016.jpg,0.6583
IMG_0157_0017.jpg,0.6483
IMG_0157_0018.jpg,0.6425
IMG_0157_0019.jpg,0.6311
IMG_0157_0020.jpg,0.6116
IMG_0157_0021.jpg,0.5944
IMG_0157_0022.jpg,0.5764
IMG_0157_0023.jpg,0.5654
IMG_0157_0024.jpg,0.5464
IMG_0157_0025.jpg,0.5434
IMG_0157_0026.jpg,0.5419
IMG_0157_0027.jpg,0.5193
IMG_0157_0028.jpg,0.4998
IMG_0157_0029.jpg,0.5012
IMG_0157_0030.jpg,0.4879
IMG_0157_0031.jpg,0.4832
IMG_0157_0032.jpg,0.4593
IMG_0157_0033.jpg,0.4047
IMG_0157_0034.jpg,0.3787
IMG_0157_0035.jpg,0.4015
IMG_0157_0036.jpg,0.3616
IMG_0157_0037.jpg,0.3465
IMG_0157_0038.jpg,0.3061
IMG_0157_0039.jpg,0.2922
IMG_0157_0040.jpg,0.2805
IMG_0157_0041.jpg,0.1854
IMG_0157_0042.jpg,0.2035
IMG_0157_0043.jpg,0.1242
IMG_0157_0044.jpg,0.1638
IMG_0157_0045.jpg,0.0856
IMG_0157_0046.jpg,0.0169
IMG_0157_0047.jpg,0.0757
IMG_0157_0048.jpg,0.0000
IMG_0157_0049.jpg,0.0000
IMG_0157_0050.jpg,0.0000
IMG_0157_0051.jpg,0.0000
IMG_0157_0052.jpg,0.0000
IMG_0157_0053.jpg,0.0000
IMG_0157_0054.jpg,0.0000
IMG_0157_0055.jpg,0.0000
IMG_0157_0056.jpg,0.0000
IMG_0157_0057.jpg,0.0000
IMG_0157_0058.jpg,0.0000
IMG_0157_0059.jpg,0.0000
IMG_0157_0060.jpg,0.0000
IMG_0157_0061.jpg,0.0000
IMG_0157_0062.jpg,0.0000
IMG_0157_0063.jpg,0.0000
IMG_0157_0064.jpg,0.0000
IMG_0157_0065.jpg,0.0000
IMG_0157_0066.jpg,0.0000
IMG_0157_0067.jpg,0.0000
IMG_0157_0068.jpg,0.0000
IMG_0157_0069.jpg,0.0000
IMG_0157_0070.jpg,0.0000
IMG_0157_0071.jpg,0.0000
IMG_0157_0072.jpg,0.0000
IMG_0157_0073.jpg,0.0000
IMG_0157_0074.jpg,0.0000
IMG_0158_0000.jpg,0.9454
IMG_0158_0001.jpg,0.9572
IMG_0158_0002.jpg,0.9741
IMG_0158_0003.jpg,1.0000
IMG_0158_0004.jpg,0.9413
IMG_0158_0005.jpg,0.9381
IMG_0158_0006.jpg,0.8002
IMG_0158_0007.jpg,0.6858
IMG_0158_0008.jpg,0.6673
IMG_0158_0009.jpg,0.6736
IMG_0158_0010.jpg,0.6726
IMG_0158_0011.jpg,0.6565
IMG_0158_0012.jpg,0.6392
IMG_0158_0013.jpg,0.6389
IMG_0158_0014.jpg,0.6233
IMG_0158_0015.jpg,0.6270
IMG_0158_0016.jpg,0.6337
IMG_0158_0017.jpg,0.5954
IMG_0158_0018.jpg,0.5594
IMG_0158_0019.jpg,0.5588
IMG_0158_0020.jpg,0.5525
IMG_0158_0021.jpg,0.5550
IMG_0158_0022.jpg,0.5497
IMG_0158_0023.jpg,0.5391
IMG_0158_0024.jpg,0.5477
IMG_0158_0025.jpg,0.5116
IMG_0158_0026.jpg,0.5099
IMG_0158_0027.jpg,0.4836
IMG_0158_0028.jpg,0.4743
IMG_0158_0029.jpg,0.4748
IMG_0158_0030.jpg,0.4715
IMG_0158_0031.jpg,0.4598
IMG_0158_0032.jpg,0.4558
IMG_0158_0033.jpg,0.4611
IMG_0158_0034.jpg,0.4516
IMG_0158_0035.jpg,0.4596
IMG_0158_0036.jpg,0.4518
IMG_0158_0037.jpg,0.4281
IMG_0158_0038.jpg,0.4118
IMG_0158_0039.jpg,0.3953
IMG_0158_0040.jpg,0.4266
IMG_0158_0041.jpg,0.4228
IMG_0158_0042.jpg,0.3866
IMG_0158_0043.jpg,0.3905
IMG_0158_0044.jpg,0.3653
IMG_0158_0045.jpg,0.3306
IMG_0158_0046.jpg,0.2999
IMG_0158_0047.jpg,0.2285
IMG_0158_0048.jpg,0.2720
IMG_0158_0049.jpg,0.2904
IMG_0158_0050.jpg,0.2454
IMG_0158_0051.jpg,0.2194
IMG_0158_0052.jpg,0.1219
IMG_0158_0053.jpg,0.1283
IMG_0158_0054.jpg,0.0462
IMG_0158_0055.jpg,0.0219
IMG_0158_0056.jpg,0.0395
IMG_0158_0057.jpg,0.0000
IMG_0158_0058.jpg,0.0000
IMG_0158_0059.jpg,0.0013
IMG_0158_0060.jpg,0.0000
IMG_0158_0061.jpg,0.0000
IMG_0158_0062.jpg,0.0000
IMG_0158_0063.jpg,0.0000
IMG_0158_0064.jpg,0.0000
IMG_0158_0065.jpg,0.0000
IMG_0158_0066.jpg,0.0000
IMG_0158_0067.jpg,0.0000
IMG_0158_0068.jpg,0.0000
IMG_0158_0069.jpg,0.0000
IMG_0158_0070.jpg,0.0000
IMG_0158_0071.jpg,0.0000
IMG_0158_0072.jpg,0.0000
IMG_0158_0073.jpg,0.0000
IMG_0158_0074.jpg,0.0000
IMG_0158_0075.jpg,0.0000
IMG_0158_0076.jpg,0.0000
IMG_0158_0077.jpg,0.0000
IMG_0158_0078.jpg,0.0000
IMG_0158_0079.jpg,0.0000
IMG_0158_0080.jpg,0.0000
IMG_0158_0081.jpg,0.0000
IMG_0158_0082.jpg,0.0000
IMG_0158_0083.jpg,0.0000
IMG_0158_0084.jpg,0.0000
IMG_0159_0000.jpg,1.0000
IMG_0159_0001.jpg,1.0000
IMG_0159_0002.jpg,1.0000
IMG_0159_0003.jpg,1.0000
IMG_0159_0004.jpg,1.0000
IMG_0159_0005.jpg,1.0000
IMG_0159_0006.jpg,1.0000
IMG_0159_0007.jpg,1.0000
IMG_0159_0008.jpg,1.0000
IMG_0159_0009.jpg,0.9667
IMG_0159_0010.jpg,0.9921
IMG_0159_0011.jpg,0.9660
IMG_0159_0012.jpg,0.9375
IMG_0159_0013.jpg,0.9057
IMG_0159_0014.jpg,0.8919
IMG_0159_0015.jpg,0.8646
IMG_0159_0016.jpg,0.8537
IMG_0159_0017.jpg,0.8410
IMG_0159_0018.jpg,0.8211
IMG_0159_0019.jpg,0.7685
IMG_0159_0020.jpg,0.7773
IMG_0159_0021.jpg,0.7757
IMG_0159_0022.jpg,0.7579
IMG_0159_0023.jpg,0.7316
IMG_0159_0024.jpg,0.7218
IMG_0159_0025.jpg,0.7060
IMG_0159_0026.jpg,0.6989
IMG_0159_0027.jpg,0.6733
IMG_0159_0028.jpg,0.6576
IMG_0159_0029.jpg,0.6382
IMG_0159_0030.jpg,0.6321
IMG_0159_0031.jpg,0.6197
IMG_0159_0032.jpg,0.6149
IMG_0159_0033.jpg,0.6025
IMG_0159_0034.jpg,0.5763
IMG_0159_0035.jpg,0.5562
IMG_0159_0036.jpg,0.5370
IMG_0159_0037.jpg,0.5212
IMG_0159_0038.jpg,0.5268
IMG_0159_0039.jpg,0.6237
IMG_0159_0040.jpg,0.4838
IMG_0159_0041.jpg,0.2152
IMG_0159_0042.jpg,0.2552
IMG_0159_0043.jpg,0.4370
IMG_0159_0044.jpg,0.3968
IMG_0159_0045.jpg,0.3857
IMG_0159_0046.jpg,1.0000
IMG_0159_0047.jpg,0.9583
IMG_0159_0048.jpg,1.0000
IMG_0159_0049.jpg,1.0000
IMG_0159_0050.jpg,1.0000
IMG_0159_0051.jpg,1.0000
IMG_0159_0053.jpg,1.0000
IMG_0159_0054.jpg,1.0000
IMG_0159_0055.jpg,1.0000
IMG_0159_0056.jpg,1.0000
IMG_0159_0057.jpg,1.0000
IMG_0159_0058.jpg,0.9469
IMG_0159_0059.jpg,1.0000
IMG_0159_0060.jpg,1.0000
IMG_0159_0061.jpg,0.8476
IMG_0159_0062.jpg,1.0000
IMG_0159_0063.jpg,1.0000
IMG_0159_0065.jpg,0.8338
IMG_0159_0067.jpg,1.0000
IMG_0159_0068.jpg,1.0000
IMG_0160_0000.jpg,0.8420
IMG_0160_0001.jpg,0.8497
IMG_0160_0002.jpg,0.8457
IMG_0160_0003.jpg,0.8422
IMG_0160_0004.jpg,0.8149
IMG_0160_0005.jpg,0.7614
IMG_0160_0006.jpg,0.7414
IMG_0160_0007.jpg,0.7022
IMG_0160_0008.jpg,0.6802
IMG_0160_0009.jpg,0.6634
IMG_0160_0010.jpg,0.6018
IMG_0160_0011.jpg,0.5793
IMG_0160_0012.jpg,0.5668
IMG_0160_0013.jpg,0.5525
IMG_0160_0014.jpg,0.5419
IMG_0160_0015.jpg,0.5366
IMG_0160_0016.jpg,0.5342
IMG_0160_0017.jpg,0.5296
IMG_0160_0018.jpg,0.5185
IMG_0160_0019.jpg,0.5064
IMG_0160_0020.jpg,0.4906
IMG_0160_0021.jpg,0.4937
IMG_0160_0022.jpg,0.4778
IMG_0160_0023.jpg,0.4802
IMG_0160_0024.jpg,0.4700
IMG_0160_0025.jpg,0.4773
IMG_0160_0026.jpg,0.4480
IMG_0160_0027.jpg,0.4418
IMG_0160_0028.jpg,0.4398
IMG_0160_0029.jpg,0.4287
IMG_0160_0030.jpg,0.4382
IMG_0160_0031.jpg,0.4182
IMG_0160_0032.jpg,0.4091
IMG_0160_0033.jpg,0.3984
IMG_0160_0034.jpg,0.4095
IMG_0160_0035.jpg,0.4002
IMG_0160_0036.jpg,0.3941
IMG_0160_0037.jpg,0.3814
IMG_0160_0038.jpg,0.3814
IMG_0160_0039.jpg,0.3136
IMG_0160_0040.jpg,0.3645
IMG_0160_0041.jpg,0.3662
IMG_0160_0042.jpg,0.2933
IMG_0160_0043.jpg,0.3217
